,,,Spreadsheet Map,,,,,,,,,,,,,,
,뜨다,떠요,떴어요,뜰 거예요,"to float; rise, leave; open (eyes); scoop (up), cut (off); ",,,,모자라다,모자라요,모자랐어요,모자랄 거예요,"to be insufficient, short, lacking (colloquial, amounts); be dull, slow-witted, stupid",,,,
,띄우다,띄워요,띄웠어요,띄울 거예요,"to make something fly or float; send, launch; praise, compliment; entertain",,,,실망시키다,실망시켜요,실망시켰어요,실망시킬 거예요,to disappoint,,,,
*,늘다,늘어요,늘었어요,늘 거예요,"to increase, grow, rise, gain; improve, make progress, get better (something is getting better without precise numbers)",,,,,,,,,,,,
,늘어나다,늘어나요,늘어났어요,늘어날 거예요,"to grow longer, stretch (length); increase",,,,늙다,늙어요,늙었어요,늙을 거예요,"to grow old, be old; be on the decline",,,,
,늘리다,늘려요,늘렸어요,늘릴 거예요,"to (make something) increase, add, improve; extend",,,,오래되다,오래돼요,오래됐어요,오래될 거예요,to be old (for an object),,,,
,,,,,,,,,낡다,낡아요,낡았어요,낡을 거예요,"to be old, worn, shabby; old-fashioned, outdated",,,,
,나아가다,나아가요,나아갔어요,나아갈 거예요,"to advance, proceed, move forward (toward something), progress",,,,닳다,닳아요,닳았어요,닳을 거예요,"to wear out, run down",,,,
,,,,,,,,*,촌스럽다,촌스러워요,촌스러웠어요,촌스러울 거예요,"to be old-fashioned, rustic, tacky, out-of-style, unsophisticated",,,,
,내리다,내려요,내렸어요,내릴 거예요,"to fall, descend; get off, come out, dismount; land; (2) lower; bring down, unload;",,,,,,,,,,,,
,내려오다,내려와요,내려왔어요,내려올 거예요,"to come down, descend, get off, step down; move south; be delivered; approach; be passed down",,,,젊다,젊어요,젊었어요,젊을 거예요,"to be young (general), young (adult), youthful",,,,
,내려가다,내려가요,내려갔어요,내려갈 거예요,"to go down, step down, descend; go southward; drop, be degraded; digested",,,,,,,,,,,,
,,,,,,,,*,부끄럽다,부끄러워요,부끄러웠어요,부끄러울 거예요,"to be shameful, disgraceful, ashamed, embarrassed; be shy (contains the meaning of 창피하다 as well as be shy because of it; it also has a moral connotation when used as ""shameful"")",,,,
,,,,,,,,*,당황스럽다,당황스러워요,당황스러웠어요,당황스러울 거예요,"to be flustered, disconcerted (not composed), confused, embarrassed",,,,
,떨어지다,떨어져요,떨어졌어요,떨어질 거예요,"to fall, crash, drop, decline, decrease; be short of, run out; be worn out, depreciate; be delivered, given",,,,,,,,,,,,
,떨어뜨리다,떨어뜨려요,떨어뜨렸어요,떨어뜨릴 거예요,"to drop (something); lose; lower, devalue, depress, reduce, mark down",,,,쪽팔리다,쪽팔려요,쪽팔렸어요,쪽팔릴 거예요,"to be embarassing, lose face because of humiliation (slang)",,,,
,숙이다,숙여요,숙였어요,숙일 거예요,"to drop, lower (ing your head), bow, bend; lessen",,,,빨개지다,빨개져요,빨개졌어요,빨개질 거예요,"to turn red, blush",,,,
,빠지다,빠져요,빠졌어요,빠질 거예요,"fall out, drain, deflate",,,,,,,,,,,,
,넘어지다,넘어져요,넘어졌어요,넘어질 거예요,"to fall (down), trip; fail, collapse",,,,,,,,,,,,
,빠지다,빠져요,빠졌어요,빠질 거예요,"to fall out, come out, fall into, get into; be left out, be short (of); grow weak; be inferior, be below; addicted, indulge in",,,,어리다,어려요,어렸어요,어릴 거예요,"to be young, little; immature",,,,
,무너지다,무너져요,무너졌어요,무너질 거예요,"to collapse, cave in, crumble, fall apart",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
*,줄다,줄어요,줄었어요,줄 거예요,"to (something/someone) decreases, lessens, goes down, shrinks, shortens",,,*,빠르다,빨라요,빨랐어요,빠를 거예요,"to be fast, quick, early",,,,
,줄이다,줄여요,줄였어요,줄일 거예요,"to reduce, decrease, cut back",,,*,서두르다,서둘러요,서둘렀어요,서두를 거예요,"to hurry, rush (needing to do something quickly and not be calm about it)",,,,
,,,,,,,,,,,,,,,,,
,움직이다,움직여요,움직였어요,움직일 거예요,"to move (subject moves), shift, squirm; travel, go; go into action, maneuver; influence, be influenced; function",,,,,,,,,,,,
,옮기다,옮겨요,옮겼어요,옮길 거예요,"to move (things, objects, broad), transfer, shift; take; transmit, spread",,,,,,,,,,,,
,,,,,,,,*,길다,길어요,길었어요,길 거예요,to be long,,,,
,,,,,,,,,짧다,짧아요,짧았어요,짧을 거예요,to be short,,,,
*,잃다,잃어요,잃었어요,잃을 거예요,"to lose (something), be deprived of, miss (opportunity)",,,,,,,,,,,,
,놓치다,놓쳐요,놓쳤어요,놓칠 거예요,"to miss, let slip, fail to catch, throw away, lose, fail",,,*,가늘다,가늘어요,가늘었어요,가늘 거예요,"to be thin, slender; small, weak, slight (something of length/abstract)",,,,
,잃어버리다,잃어버려요,잃어버렸어요,엃어버릴 거예요,to lose something (completely); get separated from,,,,얇다,얇아요,얇았어요,얇을 거예요,"to be thin, flimsy (objects)",,,,
,사라지다,사라져요,사라졌어요,사라질 거예요,"to disappear, vanish, go out of sight, fade away, evaporate; go (away); die",,,,,,,,,,,,
,없어지다,없어져요,없어졌어요,없어질 거예요,"to lose, be lost, be gone; not exist anymore, disappear; be invalid",,,,넓다,넓어요,넓었어요,넓을 거예요,"to be wide, broad; tolerant; extensive, comprehensive; spacious",,,,
,살이 빠지다,살이 빠져요,살이 빠졌어요,살이 빠질 거예요,to lose weight,,,,벌어지다,벌어져요,벌어졌어요,벌어질 거예요,"to get wider, spread, become far/distant; happen, break out",,,,
*,마르다,말라요,말랐어요,마를 거예요,"to dry, become dry; become thin, lose weight",,,,좁다,좁아요,좁았어요,좁을 거예요,to be narrow,,,,
,말리다,말려요,말렸어요,말릴 거예요,"to dry; make someone stop doing something, keep someone from doing; be rolled (up), be curled (up); be involved in",,,*,두껍다,두꺼워요,두꺼웠어요,두꺼울 거예요,"to be thick, heavy; large, broad (objects)",,,,
,,,,,,,,,굵다,굵어요,굵었어요,굵을 거예요,"to be thick, big, chunky, bold (something of length/abstract)",,,,
,,,,,,,,,깊다,깊어요,깊었어요,깊을 거예요,"to be deep, bottomless, isolated; profound, serious; thick; long",,,,
,놓다,놓아요,놓았어요,놓을 거예요,"to lay, put down, place; to let go; have done something before hand",,,,크다,커요,컸어요,클 거예요,to be big,,,,
,내놓다,내놓아요,내놓았어요,내놓을 거에요,"to put out, take out, release, bring out; present, submit, propose, give out",,,*,커다랗다,커다래요,커다랬어요,커다랄 거예요,"to be very big, huge, enormous",,,,
,놓이다,놓여요,놓였어요,놓일 거예요,"to be put, placed; feel relieved; lie down; be built",,,,엄청나다,엄청나요,엄청났어요,엄청날 거예요,"to be huge, enormous, tremendous, overwhelming",,,,
,두다,둬요,뒀어요,둘 거예요,"to put, place, lay; leave (behind, as is); add, put; park; establish; have",,,,무겁다,무거워요,무거웠어요,무거울 거예요,to be heavy,,,,
,넣다,넣어요,넣었어요,넣을 거예요,"to put in/on, insert, pack, add, include, deposit (more general); obtain",,,*,가볍다,가벼워요,가벼웠어요,가벼울 거예요,to be light (as opposed to heavy),,,,
,놓아두다,놓아둬요,놓아뒀어요,놓아둘 거예요,"to leave (as is), leave alone",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,꺼내다,꺼내요,꺼냈어요,꺼낼 거예요,"to pull (it out), take out, carry out; begin to speak, start talking",,,,작다,작아요,작았어요,작을 거예요,to be small,,,,
*,끌다,끌어요,끌었어요,끌 거예요,"to pull; haul, lead, drag, drive, guide; catch, attract, draw",,,*,조그맣다,조그매요,조그맸어요,조그맬 거예요,"to be tiny, small, petite (nuance of being slighly cute); little, trivial (more of a written term)",,,,
,빼다,빼요,뺐어요,뺄 거예요,"to pull out, extract, take away; subtract, withdraw; remove; count out",,,,낮다,낮아요,낮았어요,낮을 거예요,to be low; flat,,,,
,,,,,,,,*,둥글다,동글어요,동글었어요,동글 거예요,"to be round, spherical; easygoing, well-rounded",,,,
,빼앗다,빼앗아요,빼앗았어요,빼앗을 거예요,"to take away, deprive, rob (somebody of something); fascinate, captivate, occupy, take up",,,,,,,,,,,,
,,,,,,,,*,부드럽다,부드러워요,부드러웠어요,부드러울 거예요,"to be soft, smooth, fine (small); gentle",,,,
,심다,심어요,심었어요,심을 거예요,"to plant, transplant; instill",,,*,미끄럽다,미끄러워요,미끄러웠어요,미끄러울 거예요,"to be slippery, greasy, slick",,,,
,,,,,,,,,높다,높아요,높았어요,높을 거예요,to be high; be noble,,,,
*,밀다,밀어요,밀었어요,밀 거예요,"to push, shove, nudge; shave, scrub; back, support, push ahead with; press, flatten",,,,높이다,높여요,높였어요,높일 거예요,"to make something high; increase, turn up, raise, enhance, elevate (can be abstract)",,,,
,밀치다,밀쳐요,밀쳤어요,밀칠 거예요,"to push, shove, jostle (hard)",,,,,,,,,,,,
,다그치다,다그쳐요,다그쳤어요,다그칠 거예요,"to push, press (someone/with words, not physically)",,,*,기울다,기울어요,기울었어요,기울 거예요,"to tilt, lean, be inclined (to); decline",,,,
*,누르다,눌러요,눌렀어요,누를 거에요,"to press down, push down; suppress, control, restrain; oppress",,,,,,,,,,,,
*,흔들다,흔들어요,흔들었어요,흔들 거예요,"to shake, wave, swing; shake (up)",,,,,,,,,,,,
,흔들리다,흔들려요,흔들렸어요,흔들릴 거예요,"to shake, sway, wave, quake; falter, waver (passive)",,,,많다,많아요,많았어요,많을 거예요,"(adj) to be a lot, many, a large number",,,,
*,떨다,떨어요,떨었어요,떨 거예요,"to tremble, shake (something), vibrate, shiver, quiver; shake off; use all, buy all",,,,수많다,수많아요,수많았어요,수많을 거예요,"to be (very) numerous, a lot of, a great many",,,,
,떨리다,떨려요,떨렸어요,떨릴 거예요,"to be trembling, be shaken, shiver",,,,,,,,,,,,
,,,,,,,,*,새롭다,새로워요,새로웠어요,새로울 거예요,"to be new, fresh, original",,,,
,끄덕이다,끄덕이에요,끄덕였어요,끄덕일 거예요,"to nod, give a nod, bow (one's head)",,,,익다,익어요,익었어요,익을 거예요,"to ripen, be ripe, be (well) cooked; be skilled, experienced, familiar",,,,
,,,,,,,,,,,,,,,,,
*,내밀다,내밀어요,내밀었어요,내밀 거에요,"to stick out, extend, hold out; offer, give; protrude; push out, force out",,,,잘되다,잘돼요,잘됐어요,잘될 거예요,"to be going well, come out well, flourish, prosper; succeed, go well, be done well, come out right",,,,
,,,,,,,,,맞다,맞아요,맞았어요,맞을 거예요,"to be correct, beaten, hit",,,,
,담다,담아요,담았어요,담을 거예요,"to put into, put something into something (closer to storing something), incorporate; bottle, box (up)",,,,맞히다,맞혀요,맞혔어요,맞힐 거예요,"to hit the mark, guess right, give the correct answer; stand someone up; vaccinate",,,,
,담기다,담겨요,담겼어요,담길 거예요,"to be put in, be included, incorporated; soaked",,,,진실되다,진실돼요,진실됐어요,진실될 거예요,"to be true, truthful, sincere, real",,,,
,꽂다,꽂아요,꽂았어요,꽂을 거예요,"to put into, stick (something) into",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,틀림없다,틀림없어요,틀림없었어요,틀림없을 거예요,"to be certain, beyond a doubt, not wrong; trustworthy",,,,
,주다,줘요,줬어요,줄 거예요,to give,,,,옳다,옳아요,옳았어요,옳을 거예요,"to be right (morally), correct, proper, righteous, preferable",,,,
,주세요,,,,please give me,,,,알맞다,알맞아요,알맞았어요,알맞을 거예요,"to be fitting, suitable, appropriate, proper, right",,,,
,갖다주다,갖다줘요,갖다 줬어요,갖다줄 거예요,to give away,,,,,,,,,,,,
,드리다,드려요,드렸어요,드릴 거예요,"to give (honoring person receiving), offer (hon.)",,,*,자유롭다,자유로워요,자유로웠어요,자유로울 거예요,"to be free (freedom, not price)",,,,
,,,,,,,,,,,,,,,,,
,맡다,맡아요,맡았어요,맡을 거예요,"to take charge of, take care of, manage, handle; receive, acquire; smell, sniff, scent",,,*,잘못되다,잘못돼요,잘못됐어요,잘못될 거예요,to go wrong,,,,
,맡기다,맡겨요,맡겼어요,맡길 거예요,"to leave something with someone, entrust, deposit, assign, delegate",,,,큰일나다,큰일나요,큰일났어요,큰일날 거예요,to be in big trouble; become serious,,,,
,떠맡다,떠맡아요,떠맡았어요,떠맡을 거예요,"to take on, assume, undertake",,,,욕먹다,욕먹어요,욕먹었어요,욕먹을 거예요,"to be blamed, be criticized, be reproached (be on the receiving end and hear criticism)",,,,
*,몰다,몰아요,몰았어요,몰 거예요,"to drive, steer, navigate; gather, corner; accuse",,,*,죄짓다,죄지어요,죄지었어요,죄지을 거예요,"to commit a sin, do sinful things; be guilty",,,,
*,이끌다,이끌어요,이끌었어요,이끌 거예요,"to lead (a group/people), guide, bring, take",,,,,,,,,,,,
,,,,,,,,,이기다,이겨요,이겼어요,이길 거예요,"to win, defeat; overcome, control, suppress; endure, survive",,,,
*,돕다,도와요,도왔어요,도울 거예요,"to help, assist",,,,지다,져요,졌어요,질 거예요,"to lose, be defeated; be under an obligation; sink, go down; carry; take responsibility (for); be wrinkled",,,,
,도와주다,도와줘요,도와줬어요,도와줄 거예요,"to give help, assist, give someone a hand",,,,,,,,,,,,
,벌이다,벌여요,벌였어요,벌일 거예요,"to start, set up, stage (something), throw (party etc), display, launch (venture/big event)",,,,,,,,,,,,
,,,,,,,,*,어렵다,어려워요,어려웠어요,어려울 거예요,"to be hard, difficult",,,,
,일으키다,일으켜요,일으켰어요,일으킬 거예요,"to help someone rise up, raise, set somebody upright; establish, set up, launch, revive; cause, stir up",,,*,힘들다,힘들어요,힘들었어요,힘들 거예요,"to be difficult, tiring, painful",,,,
,일어서다,일어서요,딜어섰어요,일어설 거예요,"to stand up, rise to one's feet; brace oneself, rise up against",,,*,쉽다,쉬워요,쉬웠어요,쉬울 거예요,"to be easy, simple",,,,
,,,,,,,,,자연스럽다,자연스러워요,자연스러웠어요,자연스러울 거예요,to be natural,,,,
